time,temp,humidity
18:21:53,9.00 ,26.00
18:21:55,9.00 ,26.00
18:21:57,9.00 ,26.00
18:21:59,9.00 ,26.00
18:22:01,9.00 ,26.00
18:22:03,9.00 ,26.00
18:22:05,9.00 ,26.00
18:22:07,9.00 ,26.00
18:22:09,9.00 ,26.00
18:22:12,9.00 ,26.00
18:22:14,9.00 ,26.00
18:22:16,9.00 ,26.00
18:22:18,9.00 ,26.00
18:22:20,9.00 ,26.00
18:22:22,9.00 ,26.00
18:22:24,9.00 ,26.00
18:22:26,9.00 ,26.00
18:22:28,9.00 ,26.00
18:22:30,9.00 ,26.00
18:22:32,9.00 ,26.00
18:22:34,9.00 ,26.00
18:22:36,9.00 ,26.00
18:22:38,9.00 ,26.00
18:22:40,9.00 ,26.00
18:22:42,9.00 ,26.00
18:22:44,9.00 ,26.00
18:22:46,9.00 ,26.00
18:22:48,9.00 ,26.00
18:22:50,9.00 ,26.00
18:22:52,9.00 ,26.00
18:22:54,9.00 ,26.00
18:22:56,9.00 ,26.00
18:22:58,9.00 ,26.00
18:23:01,9.00 ,26.00
18:23:03,9.00 ,26.00
18:23:05,9.00 ,26.00
18:23:07,9.00 ,26.00
18:23:09,9.00 ,26.00
18:23:11,9.00 ,26.00
18:23:13,9.00 ,26.00
18:23:15,9.00 ,26.00
18:23:17,9.00 ,26.00
18:23:19,9.00 ,26.00
18:23:21,9.00 ,26.00
18:23:23,9.00 ,26.00
18:23:25,9.00 ,26.00
18:23:27,9.00 ,26.00
18:23:29,9.00 ,26.00
18:23:31,9.00 ,26.00
18:23:33,9.00 ,26.00
18:23:35,9.00 ,26.00
18:23:37,9.00 ,26.00
18:23:39,9.00 ,26.00
18:23:41,9.00 ,26.00
18:23:43,9.00 ,26.00
18:23:45,9.00 ,26.00
18:23:47,9.00 ,26.00
18:23:50,9.00 ,26.00
18:23:52,9.00 ,26.00
18:23:54,9.00 ,26.00
18:23:56,9.00 ,26.00
18:23:58,9.00 ,26.00
18:24:00,9.00 ,26.00
18:24:02,9.00 ,26.00
18:24:04,9.00 ,26.00
18:24:06,9.00 ,26.00
18:24:08,9.00 ,26.00
18:24:10,9.00 ,26.00
18:24:12,9.00 ,26.00
18:24:14,9.00 ,26.00
18:24:16,9.00 ,26.00
18:24:18,9.00 ,26.00
18:24:20,9.00 ,26.00
18:24:22,9.00 ,26.00
18:24:24,9.00 ,26.00
18:24:26,9.00 ,26.00
18:24:28,9.00 ,26.00
18:24:30,9.00 ,26.00
18:24:32,9.00 ,26.00
18:24:34,9.00 ,26.00
18:24:36,9.00 ,26.00
18:24:39,9.00 ,26.00
18:24:41,9.00 ,26.00
18:24:43,9.00 ,26.00
18:24:45,9.00 ,26.00
18:24:47,9.00 ,26.00
18:24:49,9.00 ,26.00
18:24:51,9.00 ,26.00
18:24:53,9.00 ,26.00
18:24:55,9.00 ,26.00
18:24:57,9.00 ,26.00
18:24:59,9.00 ,26.00
18:25:01,9.00 ,26.00
18:25:03,9.00 ,26.00
18:25:05,9.00 ,26.00
18:25:07,9.00 ,26.00
18:25:09,9.00 ,26.00
18:25:11,9.00 ,26.00
18:25:13,9.00 ,26.00
18:25:15,9.00 ,26.00
18:25:17,9.00 ,26.00
18:25:19,9.00 ,26.00
18:25:21,9.00 ,26.00
18:25:23,9.00 ,26.00
18:25:25,9.00 ,26.00
18:25:28,9.00 ,26.00
18:25:30,9.00 ,26.00
18:25:32,9.00 ,26.00
18:25:34,9.00 ,26.00
18:25:36,9.00 ,26.00
18:25:38,9.00 ,26.00
18:25:40,9.00 ,26.00
18:25:42,9.00 ,26.00
18:25:44,9.00 ,26.00
18:25:46,9.00 ,26.00
18:25:48,9.00 ,26.00
18:25:50,9.00 ,26.00
18:25:52,9.00 ,26.00
18:25:54,9.00 ,26.00
18:25:56,9.00 ,26.00
18:25:58,9.00 ,26.00
18:26:00,9.00 ,26.00
18:26:02,9.00 ,26.00
18:26:04,9.00 ,26.00
18:26:06,9.00 ,26.00
18:26:08,9.00 ,26.00
18:26:10,9.00 ,26.00
18:26:12,9.00 ,26.00
18:26:14,9.00 ,26.00
18:26:17,9.00 ,26.00
18:26:19,9.00 ,26.00
18:26:21,9.00 ,26.00
18:26:23,9.00 ,26.00
18:26:25,9.00 ,26.00
18:26:27,9.00 ,26.00
18:26:29,9.00 ,26.00
18:26:31,9.00 ,26.00
18:26:33,9.00 ,26.00
18:26:35,9.00 ,26.00
18:26:37,9.00 ,26.00
18:26:39,9.00 ,26.00
18:26:41,9.00 ,26.00
18:26:43,9.00 ,26.00
18:26:45,9.00 ,26.00
18:26:47,9.00 ,26.00
18:26:49,9.00 ,26.00
18:26:51,9.00 ,26.00
18:26:53,9.00 ,26.00
18:26:55,9.00 ,26.00
18:26:57,9.00 ,26.00
18:26:59,9.00 ,26.00
18:27:01,9.00 ,26.00
18:27:03,9.00 ,26.00
18:27:06,9.00 ,26.00
18:27:08,9.00 ,26.00
18:27:10,9.00 ,26.00
18:27:12,9.00 ,26.00
18:27:14,9.00 ,26.00
18:27:16,9.00 ,26.00
18:27:18,9.00 ,26.00
18:27:20,9.00 ,26.00
18:27:22,9.00 ,26.00
18:27:24,9.00 ,26.00
18:27:26,9.00 ,26.00
18:27:28,9.00 ,26.00
18:27:30,9.00 ,26.00
18:27:32,9.00 ,26.00
18:27:34,9.00 ,26.00
18:27:36,9.00 ,26.00
18:27:38,9.00 ,26.00
18:27:40,9.00 ,26.00
18:27:42,9.00 ,26.00
18:27:44,9.00 ,26.00
18:27:46,9.00 ,26.00
18:27:48,9.00 ,26.00
18:27:50,9.00 ,26.00
18:27:52,9.00 ,26.00
18:27:55,9.00 ,26.00
18:27:57,9.00 ,26.00
18:27:59,9.00 ,26.00
18:28:01,9.00 ,26.00
18:28:03,9.00 ,26.00
18:28:05,9.00 ,26.00
18:28:07,9.00 ,26.00
18:28:09,9.00 ,26.00
18:28:11,9.00 ,26.00
18:28:13,9.00 ,26.00
18:28:15,9.00 ,26.00
18:28:17,9.00 ,26.00
18:28:19,9.00 ,26.00
18:28:21,9.00 ,26.00
18:28:23,9.00 ,26.00
18:28:25,9.00 ,26.00
18:28:27,9.00 ,26.00
18:28:29,9.00 ,26.00
18:28:31,9.00 ,26.00
18:28:33,9.00 ,26.00
18:28:35,9.00 ,26.00
18:28:37,9.00 ,26.00
18:28:39,9.00 ,26.00
18:28:41,9.00 ,26.00
18:28:44,9.00 ,26.00
18:28:46,9.00 ,26.00
18:28:48,9.00 ,26.00
18:28:50,8.00 ,27.00
18:28:52,9.00 ,26.00
18:28:54,9.00 ,26.00
18:28:56,9.00 ,26.00
18:28:58,9.00 ,26.00
18:29:00,9.00 ,26.00
18:29:02,9.00 ,26.00
18:29:04,9.00 ,26.00
18:29:06,9.00 ,26.00
18:29:08,9.00 ,26.00
18:29:10,9.00 ,26.00
18:29:12,9.00 ,26.00
18:29:14,8.00 ,27.00
18:29:16,9.00 ,26.00
18:29:18,9.00 ,26.00
18:29:20,9.00 ,26.00
18:29:22,9.00 ,26.00
18:29:24,8.00 ,27.00
18:29:26,9.00 ,26.00
18:29:28,9.00 ,26.00
18:29:30,9.00 ,26.00
18:29:33,9.00 ,26.00
18:29:35,9.00 ,26.00
18:29:37,8.00 ,27.00
18:29:39,9.00 ,26.00
18:29:41,8.00 ,27.00
18:29:43,9.00 ,26.00
18:29:45,9.00 ,26.00
18:29:47,8.00 ,27.00
18:29:49,9.00 ,26.00
18:29:51,9.00 ,26.00
18:29:53,8.00 ,27.00
18:29:55,8.00 ,27.00
18:29:57,9.00 ,26.00
18:29:59,9.00 ,26.00
18:30:01,9.00 ,26.00
18:30:03,8.00 ,27.00
18:30:05,8.00 ,27.00
18:30:07,8.00 ,27.00
18:30:09,8.00 ,27.00
18:30:11,8.00 ,27.00
18:30:13,8.00 ,27.00
18:30:15,8.00 ,27.00
18:30:17,8.00 ,27.00
18:30:19,8.00 ,27.00
18:30:22,8.00 ,27.00
18:30:24,8.00 ,27.00
18:30:26,9.00 ,26.00
18:30:28,8.00 ,27.00
18:30:30,8.00 ,27.00
18:30:32,9.00 ,26.00
18:30:34,9.00 ,26.00
18:30:36,8.00 ,27.00
18:30:38,8.00 ,27.00
18:30:40,8.00 ,27.00
18:30:42,8.00 ,27.00
18:30:44,8.00 ,27.00
18:30:46,8.00 ,27.00
18:30:48,8.00 ,27.00
18:30:50,8.00 ,27.00
18:30:52,8.00 ,27.00
18:30:54,8.00 ,27.00
18:30:56,8.00 ,27.00
18:30:58,8.00 ,27.00
18:31:00,8.00 ,27.00
18:31:02,8.00 ,27.00
18:31:04,8.00 ,27.00
18:31:06,8.00 ,27.00
18:31:08,8.00 ,27.00
18:31:11,8.00 ,27.00
18:31:13,8.00 ,27.00
18:31:15,8.00 ,27.00
18:31:17,8.00 ,27.00
18:31:19,8.00 ,27.00
18:31:21,8.00 ,27.00
18:31:23,8.00 ,27.00
18:31:25,8.00 ,27.00
18:31:27,9.00 ,26.00
18:31:29,8.00 ,27.00
18:31:31,8.00 ,27.00
18:31:33,8.00 ,27.00
18:31:35,8.00 ,27.00
18:31:37,8.00 ,27.00
18:31:39,8.00 ,27.00
18:31:41,8.00 ,27.00
18:31:43,8.00 ,27.00
18:31:45,8.00 ,27.00
18:31:47,8.00 ,27.00
18:31:49,8.00 ,27.00
18:31:51,8.00 ,27.00
18:31:53,8.00 ,27.00
18:31:55,8.00 ,27.00
18:31:57,8.00 ,27.00
18:32:00,8.00 ,27.00
18:32:02,8.00 ,27.00
18:32:04,8.00 ,27.00
18:32:06,8.00 ,27.00
18:32:08,8.00 ,27.00
18:32:10,8.00 ,27.00
18:32:12,8.00 ,27.00
18:32:14,8.00 ,27.00
18:32:16,8.00 ,27.00
18:32:18,8.00 ,27.00
18:32:20,8.00 ,27.00
18:32:22,8.00 ,27.00
18:32:24,8.00 ,27.00
18:32:26,8.00 ,27.00
18:32:28,8.00 ,27.00
18:32:30,8.00 ,27.00
18:32:32,8.00 ,27.00
18:32:34,8.00 ,27.00
18:32:36,8.00 ,27.00
18:32:38,8.00 ,27.00
18:32:40,8.00 ,27.00
18:32:42,8.00 ,27.00
18:32:44,8.00 ,27.00
18:32:47,8.00 ,27.00
18:32:49,8.00 ,27.00
18:32:51,8.00 ,27.00
18:32:53,8.00 ,27.00
18:32:55,8.00 ,27.00
18:32:57,8.00 ,27.00
18:32:59,8.00 ,27.00
18:33:01,8.00 ,27.00
18:33:03,8.00 ,27.00
18:33:05,8.00 ,27.00
18:33:07,8.00 ,27.00
18:33:09,8.00 ,27.00
18:33:11,8.00 ,27.00
18:33:13,8.00 ,27.00
18:33:15,8.00 ,27.00
18:33:17,8.00 ,27.00
18:33:19,8.00 ,27.00
18:33:21,8.00 ,27.00
18:33:23,8.00 ,27.00
18:33:25,8.00 ,27.00
18:33:27,8.00 ,27.00
18:33:29,8.00 ,27.00
18:33:31,8.00 ,27.00
18:33:33,8.00 ,27.00
18:33:36,8.00 ,27.00
18:33:38,8.00 ,27.00
18:33:40,8.00 ,27.00
18:33:42,8.00 ,27.00
18:33:44,8.00 ,27.00
18:33:46,8.00 ,27.00
18:33:48,8.00 ,27.00
18:33:50,8.00 ,27.00
18:33:52,8.00 ,27.00
18:33:54,8.00 ,27.00
18:33:56,8.00 ,27.00
18:33:58,8.00 ,27.00
18:34:00,8.00 ,27.00
18:34:02,8.00 ,27.00
18:34:04,8.00 ,27.00
18:34:06,8.00 ,27.00
18:34:08,8.00 ,27.00
18:34:10,8.00 ,27.00
18:34:12,8.00 ,27.00
18:34:14,8.00 ,27.00
18:34:16,8.00 ,27.00
18:34:18,8.00 ,27.00
18:34:20,8.00 ,27.00
18:34:22,8.00 ,27.00
18:34:25,8.00 ,27.00
18:34:27,8.00 ,27.00
18:34:29,8.00 ,27.00
18:34:31,8.00 ,27.00
18:34:33,8.00 ,27.00
18:34:35,8.00 ,27.00
18:34:37,8.00 ,27.00
18:34:39,8.00 ,27.00
18:34:41,8.00 ,27.00
18:34:43,8.00 ,27.00
18:34:45,8.00 ,27.00
18:34:47,8.00 ,27.00
18:34:49,8.00 ,27.00
18:34:51,8.00 ,27.00
18:34:53,8.00 ,27.00
18:34:55,8.00 ,27.00
18:34:57,8.00 ,27.00
18:34:59,8.00 ,27.00
18:35:01,8.00 ,27.00
18:35:03,8.00 ,27.00
18:35:05,8.00 ,27.00
18:35:07,8.00 ,27.00
18:35:09,8.00 ,27.00
18:35:11,8.00 ,27.00
18:35:14,8.00 ,27.00
18:35:16,8.00 ,27.00
18:35:18,8.00 ,27.00
18:35:20,8.00 ,27.00
18:35:22,8.00 ,27.00
18:35:24,8.00 ,27.00
18:35:26,8.00 ,27.00
18:35:28,8.00 ,27.00
18:35:30,8.00 ,27.00
18:35:32,8.00 ,27.00
18:35:34,8.00 ,27.00
18:35:36,8.00 ,27.00
18:35:38,8.00 ,27.00
18:35:40,8.00 ,27.00
18:35:42,8.00 ,27.00
18:35:44,8.00 ,27.00
18:35:46,8.00 ,27.00
18:35:48,8.00 ,27.00
18:35:50,8.00 ,27.00
18:35:52,8.00 ,27.00
18:35:54,8.00 ,27.00
18:35:56,8.00 ,27.00
18:35:58,8.00 ,27.00
18:36:00,8.00 ,27.00
18:36:03,8.00 ,27.00
18:36:05,8.00 ,27.00
18:36:07,8.00 ,27.00
18:36:09,8.00 ,27.00
18:36:11,8.00 ,27.00
18:36:13,8.00 ,27.00
18:36:15,8.00 ,27.00
18:36:17,8.00 ,27.00
18:36:19,8.00 ,27.00
18:36:21,8.00 ,27.00
18:36:23,8.00 ,27.00
18:36:25,8.00 ,27.00
18:36:27,8.00 ,27.00
18:36:29,8.00 ,27.00
18:36:31,8.00 ,27.00
18:36:33,8.00 ,27.00
18:36:35,8.00 ,27.00
18:36:37,8.00 ,27.00
18:36:39,8.00 ,27.00
18:36:41,8.00 ,27.00
18:36:43,8.00 ,27.00
18:36:45,8.00 ,27.00
18:36:47,8.00 ,27.00
18:36:49,8.00 ,27.00
18:36:52,8.00 ,27.00
18:36:54,8.00 ,27.00
18:36:56,8.00 ,27.00
18:36:58,8.00 ,27.00
18:37:00,8.00 ,27.00
18:37:02,8.00 ,27.00
18:37:04,8.00 ,27.00
18:37:06,8.00 ,27.00
18:37:08,8.00 ,27.00
18:37:10,8.00 ,27.00
18:37:12,8.00 ,27.00
18:37:14,8.00 ,27.00
18:37:16,8.00 ,27.00
18:37:18,8.00 ,27.00
18:37:20,8.00 ,27.00
18:37:22,8.00 ,27.00
18:37:24,8.00 ,27.00
18:37:26,8.00 ,27.00
18:37:28,8.00 ,27.00
18:37:30,8.00 ,27.00
18:37:32,8.00 ,27.00
18:37:34,8.00 ,27.00
18:37:36,8.00 ,27.00
18:37:38,8.00 ,27.00
18:37:41,8.00 ,27.00
18:37:43,8.00 ,27.00
18:37:45,8.00 ,27.00
18:37:47,8.00 ,27.00
18:37:49,8.00 ,27.00
18:37:51,8.00 ,27.00
18:37:53,8.00 ,27.00
18:37:55,8.00 ,27.00
18:37:57,8.00 ,27.00
18:37:59,8.00 ,27.00
18:38:01,8.00 ,27.00
18:38:03,8.00 ,27.00
18:38:05,8.00 ,27.00
18:38:07,8.00 ,27.00
18:38:09,8.00 ,27.00
18:38:11,8.00 ,27.00
18:38:13,8.00 ,27.00
18:38:15,8.00 ,27.00
18:38:17,8.00 ,27.00
18:38:19,8.00 ,27.00
18:38:21,8.00 ,27.00
18:38:23,8.00 ,27.00
18:38:25,8.00 ,27.00
18:38:27,8.00 ,27.00
18:38:30,8.00 ,27.00
18:38:32,8.00 ,27.00
18:38:34,8.00 ,27.00
18:38:36,8.00 ,27.00
18:38:38,8.00 ,27.00
18:38:40,8.00 ,27.00
18:38:42,8.00 ,27.00
18:38:44,8.00 ,27.00
18:38:46,8.00 ,27.00
18:38:48,8.00 ,27.00
18:38:50,8.00 ,27.00
18:38:52,8.00 ,27.00
18:38:54,8.00 ,27.00
18:38:56,8.00 ,27.00
18:38:58,8.00 ,27.00
18:39:00,8.00 ,27.00
18:39:02,8.00 ,27.00
18:39:04,8.00 ,27.00
18:39:06,8.00 ,27.00
18:39:08,8.00 ,27.00
18:39:10,8.00 ,27.00
18:39:12,8.00 ,27.00
18:39:14,8.00 ,27.00
18:39:16,8.00 ,27.00
18:39:19,8.00 ,27.00
18:39:21,8.00 ,27.00
18:39:23,8.00 ,27.00
18:39:25,8.00 ,27.00
18:39:27,8.00 ,27.00
18:39:29,8.00 ,27.00
18:39:31,8.00 ,27.00
18:39:33,8.00 ,27.00
18:39:35,8.00 ,27.00
18:39:37,8.00 ,27.00
18:39:39,8.00 ,27.00
18:39:41,8.00 ,27.00
18:39:43,8.00 ,27.00
18:39:45,8.00 ,27.00
18:39:47,8.00 ,27.00
18:39:49,8.00 ,27.00
18:39:51,8.00 ,27.00
18:39:53,8.00 ,27.00
18:39:55,8.00 ,27.00
18:39:57,8.00 ,27.00
18:39:59,8.00 ,27.00
18:40:01,8.00 ,27.00
18:40:03,8.00 ,27.00
18:40:05,8.00 ,27.00
18:40:08,8.00 ,27.00
18:40:10,8.00 ,27.00
18:40:12,8.00 ,27.00
18:40:14,8.00 ,27.00
18:40:16,8.00 ,27.00
18:40:18,8.00 ,27.00
18:40:20,8.00 ,27.00
18:40:22,8.00 ,27.00
18:40:24,8.00 ,27.00
18:40:26,8.00 ,27.00
18:40:28,8.00 ,27.00
18:40:30,8.00 ,27.00
18:40:32,8.00 ,27.00
18:40:34,8.00 ,27.00
18:40:36,8.00 ,27.00
18:40:38,8.00 ,27.00
18:40:40,8.00 ,27.00
18:40:42,8.00 ,27.00
18:40:44,8.00 ,27.00
18:40:46,8.00 ,27.00
18:40:48,8.00 ,27.00
18:40:50,8.00 ,27.00
18:40:52,8.00 ,27.00
18:40:54,8.00 ,27.00
18:40:57,8.00 ,27.00
18:40:59,8.00 ,27.00
18:41:01,8.00 ,27.00
18:41:03,8.00 ,27.00
18:41:05,8.00 ,27.00
18:41:07,8.00 ,27.00
18:41:09,8.00 ,27.00
18:41:11,8.00 ,27.00
18:41:13,8.00 ,27.00
18:41:15,8.00 ,27.00
18:41:17,8.00 ,27.00
18:41:19,8.00 ,27.00
18:41:21,8.00 ,27.00
18:41:23,8.00 ,27.00
18:41:25,8.00 ,27.00
18:41:27,8.00 ,27.00
18:41:29,8.00 ,27.00
18:41:31,8.00 ,27.00
18:41:33,8.00 ,27.00
18:41:35,8.00 ,27.00
18:41:37,8.00 ,27.00
18:41:39,8.00 ,27.00
18:41:41,8.00 ,27.00
18:41:43,8.00 ,27.00
18:41:46,8.00 ,27.00
18:41:48,8.00 ,27.00
18:41:50,8.00 ,27.00
18:41:52,8.00 ,27.00
18:41:54,8.00 ,27.00
18:41:56,8.00 ,27.00
18:41:58,8.00 ,27.00
18:42:00,8.00 ,27.00
18:42:02,8.00 ,27.00
18:42:04,8.00 ,27.00
18:42:06,8.00 ,27.00
18:42:08,8.00 ,27.00
18:42:10,8.00 ,27.00
18:42:12,8.00 ,27.00
18:42:14,8.00 ,27.00
18:42:16,8.00 ,27.00
18:42:18,8.00 ,27.00
18:42:20,8.00 ,27.00
18:42:22,8.00 ,27.00
18:42:24,8.00 ,27.00
18:42:26,8.00 ,27.00
18:42:28,8.00 ,27.00
18:42:30,8.00 ,27.00
18:42:32,8.00 ,27.00
18:42:35,8.00 ,27.00
18:42:37,8.00 ,27.00
18:42:39,8.00 ,27.00
18:42:41,8.00 ,27.00
18:42:43,8.00 ,27.00
18:42:45,8.00 ,27.00
18:42:47,8.00 ,27.00
18:42:49,8.00 ,27.00
18:42:51,8.00 ,27.00
18:42:53,8.00 ,27.00
18:42:55,8.00 ,27.00
18:42:57,8.00 ,27.00
18:42:59,8.00 ,27.00
18:43:01,8.00 ,27.00
18:43:03,8.00 ,27.00
18:43:05,8.00 ,27.00
18:43:07,8.00 ,27.00
18:43:09,8.00 ,27.00
18:43:11,8.00 ,27.00
18:43:13,8.00 ,27.00
18:43:15,8.00 ,27.00
18:43:17,8.00 ,27.00
18:43:19,8.00 ,27.00
18:43:21,8.00 ,27.00
18:43:24,8.00 ,27.00
18:43:26,8.00 ,27.00
18:43:28,8.00 ,27.00
18:43:30,8.00 ,27.00
18:43:32,8.00 ,27.00
18:43:34,8.00 ,27.00
18:43:36,8.00 ,27.00
18:43:38,8.00 ,27.00
18:43:40,8.00 ,27.00
18:43:42,8.00 ,27.00
18:43:44,8.00 ,27.00
18:43:46,8.00 ,27.00
18:43:48,8.00 ,27.00
18:43:50,8.00 ,27.00
18:43:52,8.00 ,27.00
18:43:54,8.00 ,27.00
18:43:56,8.00 ,27.00
18:43:58,8.00 ,27.00
18:44:00,8.00 ,27.00
18:44:02,8.00 ,27.00
18:44:04,8.00 ,27.00
18:44:06,8.00 ,27.00
18:44:08,8.00 ,27.00
18:44:10,8.00 ,27.00
18:44:13,8.00 ,27.00
18:44:15,8.00 ,27.00
18:44:17,8.00 ,27.00
18:44:19,8.00 ,27.00
18:44:21,8.00 ,27.00
18:44:23,8.00 ,27.00
18:44:25,8.00 ,27.00
18:44:27,8.00 ,27.00
18:44:29,8.00 ,27.00
18:44:31,8.00 ,27.00
18:44:33,8.00 ,27.00
18:44:35,8.00 ,27.00
18:44:37,8.00 ,27.00
18:44:39,8.00 ,27.00
18:44:41,8.00 ,27.00
18:44:43,8.00 ,27.00
18:44:45,8.00 ,27.00
18:44:47,8.00 ,27.00
18:44:49,8.00 ,27.00
18:44:51,8.00 ,27.00
18:44:53,8.00 ,27.00
18:44:55,8.00 ,27.00
18:44:57,8.00 ,27.00
18:44:59,8.00 ,27.00
18:45:02,8.00 ,27.00
18:45:04,8.00 ,27.00
18:45:06,8.00 ,27.00
18:45:08,8.00 ,27.00
18:45:10,8.00 ,27.00
18:45:12,8.00 ,27.00
18:45:14,8.00 ,27.00
18:45:16,8.00 ,27.00
18:45:18,8.00 ,27.00
18:45:20,8.00 ,27.00
18:45:22,8.00 ,27.00
18:45:24,8.00 ,27.00
18:45:26,8.00 ,27.00
18:45:28,8.00 ,27.00
18:45:30,8.00 ,27.00
18:45:32,8.00 ,27.00
18:45:34,8.00 ,27.00
18:45:36,8.00 ,27.00
18:45:38,8.00 ,27.00
18:45:40,8.00 ,27.00
18:45:42,8.00 ,27.00
18:45:44,8.00 ,27.00
18:45:46,8.00 ,27.00
18:45:48,8.00 ,27.00
18:45:51,8.00 ,27.00
18:45:53,8.00 ,27.00
18:45:55,8.00 ,27.00
18:45:57,8.00 ,27.00
18:45:59,8.00 ,27.00
18:46:01,8.00 ,27.00
18:46:03,8.00 ,27.00
18:46:05,8.00 ,27.00
18:46:07,8.00 ,27.00
18:46:09,8.00 ,27.00
18:46:11,8.00 ,27.00
18:46:13,8.00 ,27.00
18:46:15,8.00 ,27.00
18:46:17,8.00 ,27.00
18:46:19,8.00 ,27.00
18:46:21,8.00 ,27.00
18:46:23,8.00 ,27.00
18:46:25,8.00 ,27.00
18:46:27,8.00 ,27.00
18:46:29,8.00 ,27.00
18:46:31,8.00 ,27.00
18:46:33,8.00 ,27.00
18:46:35,8.00 ,27.00
18:46:38,8.00 ,27.00
18:46:40,8.00 ,27.00
18:46:42,8.00 ,27.00
18:46:44,8.00 ,27.00
18:46:46,8.00 ,27.00
18:46:48,8.00 ,27.00
18:46:50,8.00 ,27.00
18:46:52,8.00 ,27.00
18:46:54,8.00 ,27.00
18:46:56,8.00 ,27.00
18:46:58,8.00 ,27.00
18:47:00,8.00 ,27.00
18:47:02,8.00 ,27.00
18:47:04,8.00 ,27.00
18:47:06,8.00 ,27.00
18:47:08,8.00 ,27.00
18:47:10,8.00 ,27.00
18:47:12,8.00 ,27.00
18:47:14,8.00 ,27.00
18:47:16,8.00 ,27.00
18:47:18,8.00 ,27.00
18:47:20,8.00 ,27.00
18:47:22,8.00 ,27.00
18:47:24,8.00 ,27.00
18:47:27,8.00 ,27.00
18:47:29,8.00 ,27.00
18:47:31,8.00 ,27.00
18:47:33,8.00 ,27.00
18:47:35,8.00 ,27.00
18:47:37,8.00 ,27.00
18:47:39,8.00 ,27.00
18:47:41,8.00 ,27.00
18:47:43,8.00 ,27.00
18:47:45,8.00 ,27.00
18:47:47,8.00 ,27.00
18:47:49,8.00 ,27.00
18:47:51,8.00 ,27.00
18:47:53,8.00 ,27.00
18:47:55,8.00 ,27.00
18:47:57,8.00 ,27.00
18:47:59,8.00 ,27.00
18:48:01,8.00 ,27.00
18:48:03,8.00 ,27.00
18:48:05,8.00 ,27.00
18:48:07,8.00 ,27.00
18:48:09,8.00 ,27.00
18:48:11,8.00 ,27.00
18:48:13,8.00 ,27.00
18:48:16,8.00 ,27.00
18:48:18,8.00 ,27.00
18:48:20,8.00 ,27.00
18:48:22,8.00 ,27.00
18:48:24,8.00 ,27.00
18:48:26,8.00 ,27.00
18:48:28,8.00 ,27.00
18:48:30,8.00 ,27.00
18:48:32,8.00 ,27.00
18:48:34,8.00 ,27.00
18:48:36,8.00 ,27.00
18:48:38,8.00 ,27.00
18:48:40,8.00 ,27.00
18:48:42,8.00 ,27.00
18:48:44,8.00 ,27.00
18:48:46,8.00 ,27.00
18:48:48,8.00 ,27.00
18:48:50,8.00 ,27.00
18:48:52,8.00 ,27.00
18:48:54,8.00 ,27.00
18:48:56,8.00 ,27.00
18:48:58,8.00 ,27.00
18:49:00,8.00 ,27.00
18:49:02,8.00 ,27.00
18:49:05,8.00 ,27.00
